name,latitude,longitude,避難対象_洪水,避難対象_崖崩れ、土石流及び地滑り,避難対象_高潮,避難対象_地震,避難対象_津波,避難対象_大規模な火事,避難対象_内水氾濫,避難対象_火山現象,エレベーター有/避難スペースが１階,スロープ等,点字ブロック,だれでもトイレ,その他
柴又野球場・江戸川緑地一帯,35.75480687,139.8841169,0,0,0,1,0,1,0,0,0,0,0,0,
都営高砂団地一帯,35.74740517,139.873151,0,0,0,1,0,1,0,0,0,0,0,0,
奥戸運動場,35.73599504,139.8606695,0,0,0,1,0,1,0,0,0,0,0,0,
新四ツ木橋地区東岸,35.75125454,139.8176912,0,0,0,1,0,1,0,0,0,0,0,0,
新小岩公園・平井大橋地区,35.71632974,139.8528807,0,0,0,1,0,1,0,0,0,0,0,0,
上千葉砂原公園一帯,35.7585133,139.8409195,0,0,0,1,0,1,0,0,0,0,0,0,
区役所・青戸団地一帯,35.74683829,139.8498586,0,0,0,1,0,1,0,0,0,0,0,0,
東京理科大学一帯,35.772042,139.864197,0,0,0,1,0,1,0,0,0,0,0,0,
亀有一丁目一帯,35.757676,139.845546,0,0,0,1,0,1,0,0,0,0,0,0,
私学事業団総合運動場,35.721582,139.862695,0,0,0,1,0,1,0,0,0,0,0,0,
小菅東スポーツ公園,35.754283,139.822402,0,0,0,1,0,1,0,0,0,0,0,0,
小松川小学校,35.703557,139.847447,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
小松川第二小学校,35.69729,139.849298,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
平井小学校,35.710616,139.842218,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
旧平井第二小学校,35.706529,139.836292,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
平井西小学校,35.714566,139.839213,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
平井東小学校,35.708187,139.847885,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
平井南小学校,35.701923,139.841549,0,0,0,1,0,0,0,0,1,0,0,0,
松江小学校,35.697601,139.87006,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
西一之江小学校,35.689959,139.873629,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
第二松江小学校,35.704936,139.861495,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
西小松川小学校,35.71158,139.862813,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
大杉小学校,35.706108,139.873232,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
大杉第二小学校,35.706735,139.881204,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
第三松江小学校,35.710435,139.867988,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
大杉東小学校,35.700834,139.87893,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
東小松川小学校,35.692902,139.865527,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
船堀小学校,35.682868,139.862192,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
船堀第二小学校,35.683148,139.867386,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
葛西小学校,35.671986,139.873524,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
二之江小学校,35.67433,139.87926,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
二之江第二小学校,35.67988,139.876844,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
第二葛西小学校,35.662504,139.878714,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
第三葛西小学校,35.670974,139.861385,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
第四葛西小学校,35.658947,139.870924,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
第五葛西小学校,35.674893,139.855709,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
第六葛西小学校,35.667987,139.865203,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
第七葛西小学校,35.659968,139.859697,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
南葛西小学校,35.646751,139.874801,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
南葛西第二小学校,35.650008,139.880215,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
南葛西第三小学校,35.643627,139.870715,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
西葛西小学校,35.6681,139.85743,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
新田小学校,35.654571,139.862792,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
宇喜田小学校,35.67451,139.865145,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
清新第一小学校,35.661666,139.853254,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
旧清新第二小学校,35.6547,139.85733,0,0,0,1,0,0,0,0,1,0,0,0,
清新ふたば小学校,35.657501,139.853001,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
臨海小学校,35.651523,139.860363,0,0,0,1,0,0,0,0,1,0,0,0,
東葛西小学校,35.65405,139.879718,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
瑞江小学校,35.68503,139.888005,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
春江小学校,35.699164,139.893688,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
新堀小学校,35.704425,139.888386,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
下鎌田小学校,35.69104,139.893748,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
下鎌田東小学校,35.686736,139.90134,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
下鎌田西小学校,35.692467,139.892899,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
江戸川小学校,35.68597,139.90722,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
一之江小学校,35.689716,139.881204,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
一之江第二小学校,35.682016,139.878249,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
鹿本小学校,35.718741,139.878818,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
鹿骨小学校,35.712619,139.884415,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
鹿骨東小学校,35.711555,139.892438,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
松本小学校,35.71519,139.8841,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
本一色小学校,35.71862,139.872303,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
篠崎小学校,35.704881,139.909277,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
篠崎第二小学校,35.714611,139.900485,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
篠崎第三小学校,35.697243,139.913865,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
篠崎第四小学校,35.704777,139.898829,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
篠崎第五小学校,35.7184,139.893056,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
南篠崎小学校,35.698265,139.904129,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
鎌田小学校,35.691274,139.904254,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
小岩小学校,35.732814,139.892721,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
東小岩小学校,35.729312,139.889245,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
下小岩小学校,35.728016,139.882626,0,0,0,1,0,0,0,0,1,0,0,0,
下小岩第二小学校,35.725706,139.878724,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
上小岩小学校,35.743133,139.889534,0,0,0,1,0,0,0,0,1,0,0,0,
上小岩第二小学校,35.747669,139.886824,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
西小岩小学校,35.735787,139.877609,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
旧上一色小学校,35.732928,139.873237,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
上一色南小学校,35.722048,139.87095,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
南小岩小学校,35.723092,139.884664,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
南小岩第二小学校,35.721928,139.889199,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
中小岩小学校,35.73761,139.89206,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
北小岩小学校,35.739981,139.885681,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
小松川第一中学校,35.705605,139.84638,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
小松川第二中学校,35.697293,139.849226,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
小松川第二中学校（夜間）,35.702356,139.84284,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
小松川第三中学校,35.704782,139.838744,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
松江第一中学校,35.688931,139.867302,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
松江第二中学校,35.706182,139.859955,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
松江第三中学校,35.708683,139.870214,0,0,0,1,0,0,0,0,1,0,0,0,
松江第四中学校,35.6989,139.876577,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
松江第五中学校,35.688803,139.877401,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
松江第六中学校,35.691162,139.873918,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
二之江中学校,35.681896,139.877145,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
葛西中学校,35.671428,139.872405,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
葛西第二中学校,35.678848,139.861826,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
葛西第三中学校,35.659662,139.865563,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
南葛西中学校,35.645537,139.874947,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
南葛西第二中学校,35.644845,139.871166,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
西葛西中学校,35.666193,139.863268,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
東葛西中学校,35.660896,139.879391,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
清新第一中学校,35.663197,139.851692,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
清新第二中学校,35.656675,139.852499,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
瑞江中学校,35.680024,139.884469,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
瑞江第二中学校,35.694649,139.894734,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
瑞江第三中学校,35.691554,139.899721,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
春江中学校,35.701069,139.891364,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
鹿本中学校,35.718319,139.876785,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
鹿骨中学校,35.707741,139.893444,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
篠崎中学校,35.702991,139.908814,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
篠崎第二中学校,35.699531,139.91323,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
小岩第一中学校,35.73054,139.892109,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
小岩第二中学校,35.72139914,139.8905468,0,0,0,1,0,0,0,0,1,1,1,0,車イス対応トイレ（オストメイト対応）
小岩第三中学校,35.746819,139.887478,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
小岩第四中学校,35.736594,139.875013,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
小岩第五中学校,35.717419,139.885936,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
上一色中学校,35.723536,139.872802,0,0,0,1,0,0,0,0,1,0,0,0,車イス対応トイレ
篠崎公園・江戸川緑地一帯,35.71819705,139.9011118,0,0,0,0,0,1,0,0,0,0,0,0,
江戸川南部一帯,35.65172059,139.8604537,0,0,0,0,0,1,0,0,0,0,0,0,
亀戸・大島・小松川地区,35.689844,139.849468,0,0,0,0,0,1,0,0,0,0,0,0,
船堀一丁目住宅一帯,35.68605352,139.8629158,0,0,0,0,0,1,0,0,0,0,0,0,
都立葛西工業高校・西瑞江住宅一帯,35.67963146,139.8766887,0,0,0,0,0,1,0,0,0,0,0,0,
行船公園・宇喜田住宅一帯,35.67545028,139.8568159,0,0,0,0,0,1,0,0,0,0,0,0,
江戸川清掃工場一帯,35.68490669,139.9034271,0,0,0,0,0,1,0,0,0,0,0,0,
江戸川スポーツランド周辺一帯,35.698323,139.916706,0,0,0,0,0,1,0,0,0,0,0,0,
都立江戸川高校一帯,35.708684,139.865621,0,0,0,0,0,1,0,0,0,0,0,0,
都営平井アパート一帯,35.703087,139.840747,0,0,0,0,0,1,0,0,0,0,0,0,
浅川河川敷（長沼橋付近～市立上壱分方小学校付近）,35.64697407,139.3641834,0,0,0,1,0,0,0,0,0,0,0,0,
富士森公園,35.65165283,139.3231655,0,0,0,1,0,0,0,0,0,0,0,0,
陵南公園,35.6491319,139.288815,0,0,0,1,0,0,0,0,0,0,0,0,
小宮公園,35.67336453,139.3407582,0,0,0,1,0,0,0,0,0,0,0,0,
清水公園,35.682223,139.312723,0,0,0,1,0,0,0,0,0,0,0,0,
工学院大学,35.684299,139.318722,0,0,0,1,0,0,0,0,0,0,0,0,
東京都立大学,35.61672263,139.377078,0,0,0,1,0,0,0,0,0,0,0,0,
中央大学,35.641412,139.405432,0,0,0,1,0,0,0,0,0,0,0,0,
東京工科大学,35.626293,139.339326,0,0,0,1,0,0,0,0,0,0,0,0,
東京薬科大学,35.6386105,139.3839456,0,0,0,1,0,0,0,0,0,0,0,0,
創価大学,35.69179205,139.325976,0,0,0,1,0,0,0,0,0,0,0,0,
拓殖大学,35.63005432,139.2814153,0,0,0,1,0,0,0,0,0,0,0,0,
明星大学,35.644889,139.408489,0,0,0,1,0,0,0,0,0,0,0,0,
第一小学校,35.661374,139.336454,1,1,0,1,0,0,1,0,0,0,0,0,
第二小学校,35.661662,139.321919,1,1,0,1,0,0,1,0,0,0,0,0,
第三小学校,35.655327,139.332232,1,1,0,1,0,0,1,0,1,1,1,1,
第四小学校,35.657994,139.345998,1,1,0,1,0,0,1,0,1,0,0,1,
第五小学校,35.658743,139.308348,0,0,0,1,0,0,0,0,1,0,0,0,
いずみの森義務教育学校,35.6501504,139.3426231,1,1,0,1,0,0,1,0,1,1,1,1,
第七小学校,35.656887,139.323715,1,1,0,1,0,0,1,0,1,1,1,1,
第八小学校,35.671557,139.360782,1,1,0,1,0,0,1,0,1,0,0,1,
第九小学校,35.670864,139.325107,1,1,0,1,0,0,1,0,1,0,0,1,
第十小学校,35.666201,139.343628,1,1,0,1,0,0,1,0,1,1,1,1,
中野北小学校,35.6742304,139.3267405,1,1,0,1,0,0,1,0,1,0,0,0,
清水小学校,35.676105,139.3194633,1,1,0,1,0,0,1,0,1,0,0,1,
大和田小学校,35.6655906,139.3543189,1,1,0,1,0,0,1,0,1,1,1,1,
小宮小学校,35.6837025,139.367681,0,0,0,1,0,0,0,0,1,0,0,1,
高倉小学校,35.6623521,139.3657458,1,1,0,1,0,0,1,0,1,0,0,1,
宇津木台小学校,35.6866992,139.3541877,0,0,0,1,0,0,0,0,1,0,0,1,
横山第一小学校,35.6339213,139.304541,1,1,0,1,0,0,1,0,1,1,1,1,
横山第二小学校,35.6539768,139.3016128,1,1,0,1,0,0,1,0,1,0,0,1,
散田小学校,35.6477665,139.3015741,1,1,0,1,0,0,1,0,1,1,1,1,
長房小学校,35.6580207,139.3004545,1,1,0,1,0,0,1,0,1,0,0,1,
船田小学校,35.6569761,139.2885972,1,1,0,1,0,0,1,0,1,0,0,1,
館小中学校　本校舎,35.630306,139.288142,1,1,0,1,0,0,1,0,1,0,0,1,
山田小学校,35.6468001,139.3136064,0,0,0,1,0,0,0,0,1,0,0,1,
椚田小学校,35.6366236,139.3022716,1,1,0,1,0,0,1,0,1,0,0,1,
緑が丘小学校,35.6225484,139.3099857,1,1,0,1,0,0,1,0,1,1,0,1,
元八王子小学校,35.6697188,139.2920132,1,1,0,1,0,0,1,0,1,0,0,1,
元八王子東小学校,35.6712829,139.3043426,1,1,0,1,0,0,1,0,1,0,0,1,
上壱分方小学校,35.6848223,139.2839552,1,1,0,1,0,0,1,0,1,0,0,1,
城山小学校,35.6591173,139.2776705,1,1,0,1,0,0,1,0,1,0,0,1,
弐分方小学校,35.6717518,139.2884885,1,1,0,1,0,0,1,0,1,0,0,1,
横川小学校,35.6672168,139.307323,1,1,0,1,0,0,1,0,1,0,0,1,
恩方第一小学校,35.669618,139.254501,0,0,0,1,0,0,0,0,1,0,0,1,
恩方第二小学校,35.6726981,139.2104752,1,1,0,1,0,0,1,0,1,0,0,1,
元木小学校,35.6810307,139.264482,1,1,0,1,0,0,1,0,1,0,0,0,
川口小学校,35.6923798,139.2803691,1,1,0,1,0,0,1,0,1,0,0,1,
陶鎔小学校,35.688031,139.3079529,0,0,0,1,0,0,0,0,1,0,0,1,
上川口小学校,35.7055424,139.2500715,0,0,0,1,0,0,0,0,1,0,0,1,
美山小学校,35.6909329,139.2483168,1,1,0,1,0,0,1,0,1,0,0,0,
楢原小学校,35.6755713,139.307395,0,0,0,1,0,0,0,0,1,0,0,1,
松枝小学校,35.6851367,139.3022952,1,1,0,1,0,0,1,0,1,0,0,1,
加住小中学校　本校舎,35.7019684,139.3168628,1,1,0,1,0,0,1,0,1,1,1,1,
由井第一小学校,35.645793,139.3562971,1,1,0,1,0,0,1,0,1,1,1,1,
由井第二小学校,35.6366075,139.3382101,0,0,0,1,0,0,0,0,1,0,0,1,
由井第三小学校,35.642756,139.327009,1,1,0,1,0,0,1,0,1,1,0,1,
長沼小学校,35.6424712,139.3654605,0,0,0,1,0,0,0,0,1,1,0,1,
片倉台小学校,35.6313112,139.3461152,1,1,0,1,0,0,1,0,1,0,0,1,
高嶺小学校,35.6284006,139.3507372,1,1,0,1,0,0,1,0,1,0,0,1,
みなみ野小学校（みなみ野小中学校）,35.6328271,139.3233061,1,1,0,1,0,0,1,0,1,1,0,1,
みなみ野君田小学校,35.6273,139.324708,0,0,0,1,0,0,0,0,1,1,1,1,
七国小学校,35.6207126,139.3207043,1,1,0,1,0,0,1,0,1,1,1,1,
浅川小学校,35.640287,139.2821207,1,1,0,1,0,0,1,0,1,0,0,1,
東浅川小学校,35.642836,139.286612,1,1,0,1,0,0,1,0,1,1,1,1,
由木中央小学校,35.6299893,139.3834015,1,1,0,1,0,0,1,0,1,1,1,1,
由木東小学校,35.6334395,139.407941,0,0,0,1,0,0,0,0,1,1,1,1,
由木西小学校,35.6231374,139.3614006,1,1,0,1,0,0,1,0,1,0,0,1,
鹿島小学校,35.6335373,139.4260894,1,1,0,1,0,0,1,0,1,0,0,1,
松が谷小学校,35.6283542,139.4136823,1,1,0,1,0,0,1,0,1,0,0,0,
中山小学校,35.6256704,139.3584395,1,1,0,1,0,0,1,0,1,0,0,1,
柏木小学校,35.6100445,139.3824467,1,1,0,1,0,0,1,0,1,0,0,1,
南大沢小学校,35.6082392,139.3744641,0,0,0,1,0,0,0,0,1,0,0,1,
宮上小学校,35.610225,139.3713504,1,1,0,1,0,0,1,0,1,0,0,1,
秋葉台小学校,35.6246655,139.4066191,1,1,0,1,0,0,1,0,1,1,1,1,
別所小学校,35.6148775,139.3954677,1,1,0,1,0,0,1,0,1,0,0,0,
愛宕小学校,35.6191323,139.373136,1,1,0,1,0,0,1,0,1,0,0,0,
松木小学校,35.621871,139.3934482,1,1,0,1,0,0,1,0,1,0,0,0,
下柚木小学校,35.6225708,139.380877,1,1,0,1,0,0,1,0,1,0,0,0,
上柚木小学校,35.6159716,139.3689115,1,1,0,1,0,0,1,0,1,0,0,0,
長池小学校,35.6107611,139.3884406,1,1,0,1,0,0,1,0,1,0,0,0,
鑓水小学校,35.6126859,139.3636259,1,1,0,1,0,0,1,0,1,0,0,0,
第一中学校,35.670015,139.361324,1,1,0,1,0,0,1,0,0,1,1,1,
第二中学校,35.6706027,139.3152,0,0,0,1,0,0,0,0,1,1,0,1,
第四中学校,35.666206,139.319825,0,0,0,1,0,0,0,0,1,1,1,1,
第五中学校,35.66123,139.344798,0,0,0,1,0,0,0,0,1,1,1,1,
第六中学校,35.653216,139.329919,0,0,0,1,0,0,0,0,1,1,0,1,
第七中学校,35.650372,139.316251,1,1,0,1,0,0,1,0,1,1,0,1,
ひよどり山中学校,35.6755723,139.3390172,1,1,0,1,0,0,1,0,1,1,0,1,
甲ノ原中学校,35.6827098,139.3218102,0,0,0,1,0,0,0,0,1,0,0,1,
石川中学校,35.683133,139.3574514,1,1,0,1,0,0,1,0,1,1,1,1,
横山中学校,35.6487498,139.3025796,1,1,0,1,0,0,1,0,1,1,1,1,
長房中学校,35.6581676,139.2882472,0,0,0,1,0,0,0,0,1,0,0,1,
館小中学校　館中学校分校舎,35.627596,139.291161,1,1,0,1,0,0,1,0,1,0,0,0,
椚田中学校,35.6340547,139.3077852,1,1,0,1,0,0,1,0,1,0,0,0,
元八王子中学校,35.6723435,139.2937158,1,1,0,1,0,0,1,0,1,1,1,1,
四谷中学校,35.6774708,139.2962793,0,0,0,1,0,0,0,0,1,1,1,1,
横川中学校,35.668461,139.3053287,1,1,0,1,0,0,1,0,1,0,0,1,
城山中学校,35.6693463,139.2819975,1,1,0,1,0,0,1,0,1,0,0,0,
恩方中学校,35.6698465,139.2426462,0,0,0,1,0,0,0,0,1,0,0,1,
川口中学校,35.6938824,139.283916,1,1,0,1,0,0,1,0,1,1,0,1,
楢原中学校,35.6786573,139.3139749,0,0,0,1,0,0,0,0,1,0,0,1,
加住小中学校　分校舎,35.7039764,139.3137019,0,0,0,1,0,0,0,0,1,0,0,0,
由井中学校,35.6449815,139.3398402,1,1,0,1,0,0,1,0,1,0,0,0,
打越中学校,35.6453653,139.3575664,1,1,0,1,0,0,1,0,1,0,0,1,
みなみ野中学校（みなみ野小中学校）,35.6322439,139.322259,1,1,0,1,0,0,1,0,1,1,0,1,
七国中学校,35.6207376,139.3221013,1,1,0,1,0,0,1,0,1,1,0,1,
浅川中学校,35.6385067,139.2799488,1,1,0,1,0,0,1,0,1,0,0,1,
陵南中学校,35.6455251,139.2932472,1,1,0,1,0,0,1,0,1,0,0,1,
由木中学校,35.627023,139.3851098,1,1,0,1,0,0,1,0,1,0,0,1,
松が谷中学校,35.6298763,139.4174708,1,1,0,1,0,0,1,0,1,0,0,0,
中山中学校,35.6242622,139.3579563,0,0,0,1,0,0,0,0,1,0,0,1,
南大沢中学校,35.6083975,139.380447,1,1,0,1,0,0,1,0,1,0,0,1,
宮上中学校,35.6128469,139.3730752,1,1,0,1,0,0,1,0,1,0,0,1,
別所中学校,35.6188216,139.4001671,0,0,0,1,0,0,0,0,1,0,0,1,
上柚木中学校,35.6175992,139.370489,1,1,0,1,0,0,1,0,1,0,0,0,
松木中学校,35.6180548,139.3918457,1,1,0,1,0,0,1,0,1,1,0,1,
鑓水中学校,35.6125053,139.3591319,1,1,0,1,0,0,1,0,1,0,0,0,
高尾山学園（小・中学部）,35.6246091,139.2886625,1,1,0,1,0,0,1,0,1,0,0,1,
稲荷山行政資料保管等施設（旧稲荷山小学校）,35.6204238,139.3002089,1,1,0,1,0,0,1,0,1,1,0,0,
デジタルハリウッド大学,35.6298348,139.4214843,1,1,0,1,0,0,1,0,0,0,0,0,
夕やけ小やけふれあいの里,35.6695985,139.2164331,1,1,0,1,0,0,1,0,1,1,0,1,
八王子桑志高等学校,35.6580902,139.3053735,0,0,0,1,0,0,0,0,0,0,0,0,
八王子拓真高等学校,35.6547075,139.3172503,1,1,0,1,0,0,1,0,0,0,0,0,
南多摩中等教育学校,35.6606326,139.3442921,1,1,0,1,0,0,1,0,0,0,0,0,
富士森高等学校,35.6572069,139.3020016,0,0,0,1,0,0,0,0,0,0,0,0,
片倉高等学校,35.6297141,139.3407741,1,1,0,1,0,0,1,0,0,0,0,0,
八王子東高等学校,35.6619049,139.3644126,1,1,0,1,0,0,1,0,0,0,0,0,
八王子北高等学校,35.6851978,139.3029507,1,1,0,1,0,0,1,0,0,0,0,0,
翔陽高等学校,35.629225,139.2913175,0,0,0,1,0,0,0,0,0,0,0,0,
松が谷高等学校,35.6282652,139.4103298,1,1,0,1,0,0,1,0,0,0,0,0,
わくわくビレッジ,35.6736762,139.2766506,0,0,0,1,0,0,0,0,0,0,0,0,
大和田市民センター,35.663031,139.351896,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア・オストメイト設備
子安市民センター,35.650804,139.344586,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア・赤ちゃん・ふらっと・オストメイト設備
由木中央市民センター,35.627039,139.382673,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア・赤ちゃん・ふらっと・オストメイト設備
由井市民センター,35.641345,139.340184,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア・赤ちゃん・ふらっと・オストメイト設備
元八王子市民センター,35.683107,139.286274,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア・赤ちゃん・ふらっと・オストメイト設備
由木東市民センター,35.63425,139.421622,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア・赤ちゃん・ふらっと・オストメイト設備
中野市民センター,35.681717,139.318572,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア・赤ちゃん・ふらっと
石川市民センター,35.680253,139.364426,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア・赤ちゃん・ふらっと・オストメイト設備
恩方市民センター,35.673976,139.268746,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア・赤ちゃん・ふらっと・オストメイト設備
台町市民センター,35.65505,139.320145,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア・赤ちゃん・ふらっと・オストメイト設備
南大沢市民センター,35.612056,139.379267,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア
川口市民センター,35.686539,139.298829,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア
加住市民センター,35.699571,139.323919,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア
横山南市民センター,35.63378,139.310524,1,1,0,0,0,0,1,0,1,1,1,1,自動ドア
富士森体育館,35.650379,139.322603,1,1,0,0,0,0,1,0,1,1,0,1,自動ドア・授乳室・オストメイト設備
第二中学校,35.70281227,139.4262569,1,1,0,1,0,0,0,0,0,1,0,1,
二中一帯,35.703091,139.426114,1,1,0,1,0,1,0,0,0,0,0,0,
多摩川河川敷,35.68945878,139.3956029,0,0,0,1,0,1,0,0,0,0,0,0,
国営昭和記念公園,35.70336,139.407888,1,1,0,1,0,1,0,0,0,0,0,0,
第四小学校,35.6975741,139.4003665,1,1,0,1,0,0,0,0,0,1,0,1,
旧多摩川小学校,35.6916465,139.3898926,0,0,0,1,0,0,0,0,0,1,0,0,
新生小学校,35.694363,139.3928645,0,0,0,1,0,0,0,0,0,1,0,1,
